STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-05-16,0.0,",,E",19.2,"H,,S",26.9,",,E",10.5,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-05-17,0.0,",,E",19.6,"H,,S",23.0,",,E",16.2,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-05-18,0.0,",,E",16.8,"H,,S",24.9,",,E",7.6,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-05-19,0.0,",,E",17.1,"H,,S",24.7,",,E",8.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-05-20,0.0,",,E",18.1,"H,,S",26.4,",,E",9.5,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-05-21,0.0,",,E",18.8,"H,,S",23.9,",,E",12.8,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-05-22,0.0,",,E",19.0,"H,,S",22.4,",,E",16.1,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-05-24,0.0,",,E",21.8,"H,,S",30.3,",,E",17.9,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-05-25,0.0,",,E",19.3,"H,,S",27.4,",,E",12.2,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-05-26,0.0,",,E",18.8,"H,,S",23.6,",,E",13.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-05-27,0.0,",,E",19.0,"H,,S",23.8,",,E",13.1,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-05-28,0.0,",,E",18.3,"H,,S",23.1,",,E",13.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-05-30,0.0,",,E",20.4,"H,,S",23.8,",,E",18.7,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-01,0.0,",,E",21.5,"H,,S",25.6,",,E",16.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-02,0.0,",,E",21.1,"H,,S",27.3,",,E",14.5,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-03,0.0,",,E",21.2,"H,,S",27.8,",,E",15.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-04,0.0,",,E",19.6,"H,,S",24.5,",,E",11.6,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-05,0.0,",,E",20.1,"H,,S",26.8,",,E",12.3,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-06,0.0,",,E",21.9,"H,,S",27.3,",,E",16.2,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-07,0.2,",,E",23.6,"H,,S",29.0,",,E",21.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-08,0.0,",,E",28.1,"H,,S",40.4,",,E",21.2,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-09,0.1,",,E",22.8,"H,,S",27.0,",,E",20.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-11,0.0,",,E",20.7,"H,,S",27.3,",,E",14.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-12,0.0,",,E",19.6,"H,,S",24.8,",,E",13.5,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-13,0.0,",,E",18.8,"H,,S",25.3,",,E",10.5,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-14,0.0,",,E",20.3,"H,,S",23.8,",,E",18.4,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-15,0.0,",,E",19.7,"H,,S",24.3,",,E",13.7,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-16,0.0,",,E",19.6,"H,,S",24.2,",,E",13.3,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-17,0.0,",,E",20.8,"H,,S",24.7,",,E",17.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-18,0.0,",,E",21.4,"H,,S",27.2,",,E",16.1,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-19,0.0,",,E",23.1,"H,,S",28.1,",,E",19.3,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-20,0.0,",,E",23.1,"H,,S",26.8,",,E",20.2,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-21,0.0,",,E",22.5,"H,,S",29.2,",,E",19.1,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-22,2.0,",,E",23.2,"H,,S",29.0,",,E",17.3,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-23,4.9,",,E",22.7,"H,,S",26.8,",,E",18.2,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-24,0.0,",,E",23.5,"H,,S",31.4,",,E",16.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-25,0.0,",,E",22.2,"H,,S",28.6,",,E",16.1,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-26,0.0,",,E",23.3,"H,,S",34.2,",,E",19.2,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-27,0.0,",,E",24.4,"H,,S",27.3,",,E",21.2,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-28,0.0,",,E",21.5,"H,,S",28.8,",,E",12.8,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-29,0.2,",,E",22.3,"H,,S",31.6,",,E",11.7,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-06-30,0.0,",,E",24.6,"H,,S",29.0,",,E",20.9,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-01,0.0,",,E",22.5,"H,,S",31.2,",,E",12.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-02,0.0,",,E",22.4,"H,,S",30.6,",,E",13.7,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-03,0.0,",,E",21.9,"H,,S",26.9,",,E",16.9,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-04,0.0,",,E",21.5,"H,,S",27.3,",,E",13.3,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-05,0.0,",,E",20.8,"H,,S",28.1,",,E",11.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-08,0.0,",,E",22.7,"H,,S",24.8,",,E",21.4,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-09,0.0,",,E",23.1,"H,,S",26.4,",,E",20.9,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-10,0.0,",,E",20.8,"H,,S",28.3,",,E",12.8,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-11,5.3,",,E",20.7,"H,,S",29.3,",,E",12.6,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-14,0.0,",,E",24.7,"H,,S",28.4,",,E",21.8,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-15,0.2,",,E",24.2,"H,,S",27.8,",,E",20.6,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-16,0.0,",,E",24.9,"H,,S",29.4,",,E",19.4,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-17,0.0,",,E",21.0,"H,,S",26.7,",,E",12.8,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-18,0.0,",,E",21.7,"H,,S",28.3,",,E",14.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-19,0.0,",,E",23.5,"H,,S",29.8,",,E",17.3,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-20,0.0,",,E",23.6,"H,,S",27.3,",,E",21.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-21,0.0,",,E",22.4,"H,,S",29.1,",,E",15.1,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-22,0.0,",,E",23.5,"H,,S",30.2,",,E",17.1,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-23,0.0,",,E",23.1,"H,,S",27.8,",,E",18.2,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-24,0.0,",,E",22.2,"H,,S",28.6,",,E",15.6,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-25,0.0,",,E",22.3,"H,,S",30.4,",,E",14.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-26,0.0,",,E",22.7,"H,,S",29.4,",,E",15.3,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-27,0.0,",,E",24.4,"H,,S",28.2,",,E",21.5,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-28,0.0,",,E",24.4,"H,,S",30.3,",,E",17.3,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-29,0.0,",,E",23.2,"H,,S",35.2,",,E",18.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-30,0.0,",,E",24.6,"H,,S",31.4,",,E",16.6,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-07-31,0.0,",,E",24.2,"H,,S",32.1,",,E",16.8,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-01,0.0,",,E",24.8,"H,,S",36.6,",,E",19.6,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-02,0.0,",,E",24.8,"H,,S",29.6,",,E",19.1,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-03,0.0,",,E",25.0,"H,,S",29.4,",,E",19.1,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-04,0.0,",,E",23.8,"H,,S",28.5,",,E",19.9,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-05,0.0,",,E",23.5,"H,,S",29.8,",,E",18.3,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-06,0.0,",,E",24.6,"H,,S",32.3,",,E",17.8,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-07,0.0,",,E",24.7,"H,,S",29.5,",,E",18.7,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-08,0.0,",,E",24.3,"H,,S",29.9,",,E",20.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-09,0.0,",,E",24.4,"H,,S",34.3,",,E",15.6,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-10,0.0,",,E",24.7,"H,,S",32.7,",,E",17.2,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-12,0.0,",,E",24.7,"H,,S",30.0,",,E",20.4,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-13,0.0,",,E",25.2,"H,,S",29.0,",,E",23.7,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-14,0.0,",,E",21.9,"H,,S",28.7,",,E",14.6,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-15,0.0,",,E",22.1,"H,,S",29.1,",,E",14.4,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-16,0.0,",,E",23.2,"H,,S",30.8,",,E",15.9,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-17,0.0,",,E",26.0,"H,,S",36.2,",,E",16.7,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-18,0.0,",,E",29.7,"H,,S",39.3,",,E",20.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-19,0.0,",,E",25.8,"H,,S",32.7,",,E",21.2,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-20,0.0,",,E",23.1,"H,,S",30.2,",,E",15.8,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-21,0.0,",,E",23.3,"H,,S",31.7,",,E",16.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-22,0.0,",,E",24.7,"H,,S",28.3,",,E",22.6,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-23,0.0,",,E",22.8,"H,,S",28.3,",,E",18.2,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-24,0.0,",,E",23.5,"H,,S",29.6,",,E",17.7,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-25,0.0,",,E",24.3,"H,,S",28.9,",,E",21.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-26,0.0,",,E",25.2,"H,,S",30.0,",,E",22.6,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-27,0.0,",,E",26.2,"H,,S",35.7,",,E",17.8,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-28,0.0,",,E",31.1,"H,,S",44.6,",,E",22.7,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-29,0.6,",,E",25.4,"H,,S",30.0,",,E",23.9,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-30,0.0,",,E",24.2,"H,,S",28.1,",,E",20.1,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-08-31,0.0,",,E",23.2,"H,,S",29.1,",,E",18.7,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-01,0.0,",,E",22.9,"H,,S",28.7,",,E",19.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-02,0.0,",,E",22.5,"H,,S",29.8,",,E",15.1,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-03,0.0,",,E",23.5,"H,,S",31.8,",,E",15.6,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-04,0.0,",,E",25.4,"H,,S",41.9,",,E",18.9,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-05,0.0,",,E",25.4,"H,,S",30.4,",,E",23.1,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-06,0.0,",,E",25.4,"H,,S",29.3,",,E",23.2,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-07,0.0,",,E",24.6,"H,,S",30.2,",,E",20.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-08,0.0,",,E",23.8,"H,,S",29.4,",,E",18.5,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-09,0.0,",,E",24.6,"H,,S",30.9,",,E",19.4,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-10,0.0,",,E",26.2,"H,,S",35.7,",,E",18.8,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-11,0.0,",,E",26.7,"H,,S",35.2,",,E",19.1,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-12,0.0,",,E",25.8,"H,,S",35.9,",,E",19.7,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-13,0.0,",,E",23.8,"H,,S",30.0,",,E",20.3,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-14,0.0,",,E",22.8,"H,,S",30.1,",,E",16.7,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-15,0.0,",,E",22.9,"H,,S",28.8,",,E",16.8,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-17,0.1,",,E",23.5,"H,,S",29.5,",,E",19.7,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-18,2.6,",,E",21.4,"H,,S",26.4,",,E",18.5,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-19,0.0,",,E",20.7,"H,,S",26.7,",,E",15.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-20,0.0,",,E",21.0,"H,,S",29.0,",,E",13.6,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-21,0.0,",,E",21.2,"H,,S",32.0,",,E",11.8,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-22,0.0,",,E",22.2,"H,,S",31.9,",,E",14.8,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-23,0.0,",,E",22.5,"H,,S",29.5,",,E",16.9,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-24,0.0,",,E",21.9,"H,,S",29.7,",,E",15.9,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-25,0.0,",,E",22.2,"H,,S",29.0,",,E",16.3,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-26,0.1,",,E",22.4,"H,,S",29.8,",,E",15.9,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-27,0.0,",,E",22.7,"H,,S",29.8,",,E",18.4,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-28,0.0,",,E",21.8,"H,,S",31.0,",,E",13.1,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-29,0.0,",,E",21.2,"H,,S",31.1,",,E",13.5,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-09-30,0.0,",,E",21.5,"H,,S",33.1,",,E",15.7,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-01,0.0,",,E",24.2,"H,,S",28.6,",,E",21.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-02,0.0,",,E",21.7,"H,,S",27.2,",,E",16.9,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-03,0.0,",,E",22.4,"H,,S",34.3,",,E",13.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-04,0.1,",,E",25.3,"H,,S",29.8,",,E",21.5,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-06,2.4,",,E",21.8,"H,,S",26.4,",,E",17.1,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-07,41.0,",,E",18.1,"H,,S",19.1,",,E",15.5,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-08,9.5,",,E",16.2,"H,,S",18.3,",,E",14.4,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-11,0.0,",,E",20.0,"H,,S",24.8,",,E",16.8,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-12,0.5,",,E",20.2,"H,,S",24.2,",,E",16.8,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-13,0.0,",,E",21.2,"H,,S",24.8,",,E",18.4,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-14,0.0,",,E",20.1,"H,,S",25.9,",,E",15.4,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-15,0.0,",,E",19.6,"H,,S",26.0,",,E",14.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-16,0.0,",,E",18.3,"H,,S",27.9,",,E",10.7,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-17,0.0,",,E",18.1,"H,,S",23.7,",,E",13.3,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-18,1.8,",,E",17.5,"H,,S",20.3,",,E",15.5,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-19,5.2,",,E",14.0,"H,,S",17.8,",,E",9.1,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-20,5.0,",,E",13.8,"H,,S",19.8,",,E",9.7,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-21,1.2,",,E",14.3,"H,,S",20.2,",,E",8.4,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-22,1.0,",,E",14.8,"H,,S",20.1,",,E",10.2,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-23,4.5,",,E",14.4,"H,,S",19.4,",,E",11.7,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-24,17.4,",,E",13.9,"H,,S",17.9,",,E",11.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-25,0.8,",,E",14.6,"H,,S",19.8,",,E",9.8,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-26,4.9,",,E",15.6,"H,,S",18.2,",,E",14.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-27,0.6,",,E",16.0,"H,,S",20.2,",,E",12.8,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-28,13.5,",,E",17.2,"H,,S",21.4,",,E",14.3,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-29,0.0,",,E",18.6,"H,,S",22.9,",,E",15.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-30,0.0,",,E",16.1,"H,,S",27.7,",,E",12.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-10-31,0.0,",,E",21.2,"H,,S",23.2,",,E",18.2,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-11-01,0.0,",,E",17.5,"H,,S",21.3,",,E",15.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-11-02,0.0,",,E",17.8,"H,,S",20.7,",,E",15.8,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-11-03,0.0,",,E",15.4,"H,,S",24.3,",,E",10.1,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-11-04,0.0,",,E",16.7,"H,,S",23.3,",,E",11.4,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-11-05,0.0,",,E",18.1,"H,,S",23.2,",,E",14.2,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-11-06,10.2,",,E",16.8,"H,,S",19.1,",,E",14.8,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-11-07,2.2,",,E",14.7,"H,,S",18.7,",,E",13.2,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-11-08,0.0,",,E",15.3,"H,,S",20.1,",,E",11.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-11-09,7.5,",,E",14.3,"H,,S",20.4,",,E",10.6,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-11-10,17.9,",,E",13.9,"H,,S",18.4,",,E",10.8,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-11-11,34.3,",,E",11.8,"H,,S",15.1,",,E",8.5,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-11-12,29.8,",,E",11.0,"H,,S",15.0,",,E",7.3,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-11-13,36.6,",,E",11.2,"H,,S",15.1,",,E",9.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-11-14,20.4,",,E",11.8,"H,,S",16.1,",,E",8.4,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-11-15,9.8,",,E",11.5,"H,,S",14.1,",,E",10.0,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-11-16,0.0,",,E",11.7,"H,,S",17.8,",,E",6.5,",,E"
AG000060390,"ALGER DAR EL BEIDA, AG",36.7167,3.25,24.0,1958-11-17,0.0,",,E",11.2,"H,,S",18.0,",,E",5.7,",,E"
